X,Y,OBJECTID,currentValueTime,currentValue,Name
-284399.352004795,6701468.19484754,5712,2016/01/12 11:15:00+00,0.739,Netham Weir
-292299.699288219,6699323.02851977,5713,2016/06/22 17:00:00+01,0.936,Ashton Vale
-285656.259471231,6704915.77537443,5714,2015/11/03 11:15:00+00,0.367,Eastville
-285656.259471231,6704915.77537443,5715,2015/11/03 14:45:00+00,0.367,Eastville
-285656.259471231,6704915.77537443,5716,2015/11/06 09:00:00+00,0.515,Eastville
-287945.67407325,6702017.94952149,5717,2015/11/15 04:15:00+00,0.294,Bristol Harbour Passage Street
-284252.393763688,6697912.39153731,5718,2016/06/25 17:00:00+01,0.133,Brislington
-287945.67407325,6702017.94952149,5719,2015/12/04 04:00:00+00,0.279,Bristol Harbour Passage Street
-293204.769686181,6697303.4512554,5720,2016/05/01 10:00:00+01,0.016,Colliters Brook
-284399.352004795,6701468.19484754,5721,2015/07/02 05:15:00+01,0.413,Netham Weir
-285656.259471231,6704915.77537443,5722,2015/06/23 14:45:00+01,0.317,Eastville
-293204.769686181,6697303.4512554,5723,2015/06/23 10:15:00+01,-0.017,Colliters Brook
-284399.352004795,6701468.19484754,5724,2015/06/28 05:15:00+01,0.399999999999999,Netham Weir
-293204.769686181,6697303.4512554,5725,2015/06/29 10:15:00+01,-0.019,Colliters Brook
-292299.699288219,6699323.02851977,5726,2016/05/07 17:00:00+01,0.919,Ashton Vale
-284252.393763688,6697912.39153731,5727,2015/07/03 05:15:00+01,0.08,Brislington
-287945.67407325,6702017.94952149,5728,2015/07/07 05:15:00+01,-0.04,Bristol Harbour Passage Street
-284399.352004795,6701468.19484754,5729,2016/05/14 17:00:00+01,0.419,Netham Weir
-293204.769686181,6697303.4512554,5730,2016/05/15 17:00:00+01,0.041,Colliters Brook
-293204.769686181,6697303.4512554,5731,2015/07/21 10:15:00+01,-0.021,Colliters Brook
-284399.352004795,6701468.19484754,5732,2015/07/22 05:15:00+01,1.589,Netham Weir
-284399.352004795,6701468.19484754,5733,2015/07/24 05:15:00+01,1.215,Netham Weir
-287945.67407325,6702017.94952149,5734,2015/07/25 05:15:00+01,0.176,Bristol Harbour Passage Street
-285656.259471231,6704915.77537443,5735,2015/08/02 05:30:00+01,-2.5,Eastville
-284252.393763688,6697912.39153731,5736,2015/08/07 08:00:00+01,0.072,Brislington
-284399.352004795,6701468.19484754,5737,2016/05/20 17:00:00+01,0.398,Netham Weir
-284252.393763688,6697912.39153731,5738,2015/08/10 12:00:00+01,0.15,Brislington
-284399.352004795,6701468.19484754,5739,2016/02/14 19:15:00+00,0.461,Netham Weir
-293204.769686181,6697303.4512554,5740,2016/02/15 09:00:00+00,0.32,Colliters Brook
-285656.259471231,6704915.77537443,5741,2016/02/17 04:00:00+00,0.452999999999999,Eastville
-284252.393763688,6697912.39153731,5742,2014/12/15 04:30:00+00,0.149,Brislington
-285656.259471231,6704915.77537443,5743,2014/12/16 11:15:00+00,0.448,Eastville
-293204.769686181,6697303.4512554,5744,2016/08/02 10:00:00+01,0.103,Colliters Brook
-293204.769686181,6697303.4512554,5745,2016/02/18 17:00:00+00,0.305,Colliters Brook
-292299.699288219,6699323.02851977,5746,2014/12/31 04:15:00+00,0.953,Ashton Vale
-284399.352004795,6701468.19484754,5747,2015/01/01 22:45:00+00,0.504,Netham Weir
-292299.699288219,6699323.02851977,5748,2015/01/02 04:15:00+00,1.369,Ashton Vale
-284252.393763688,6697912.39153731,5749,2015/01/04 04:15:00+00,0.216,Brislington
-284399.352004795,6701468.19484754,5750,2015/01/06 04:15:00+00,0.553,Netham Weir
-293204.769686181,6697303.4512554,5751,2015/01/09 15:45:00+00,0.388,Colliters Brook
-293204.769686181,6697303.4512554,5752,2015/01/30 04:15:00+00,0.11,Colliters Brook
-285656.259471231,6704915.77537443,5753,2016/03/02 22:00:00+00,0.643,Eastville
-284399.352004795,6701468.19484754,5754,2015/02/15 19:45:00+00,0.446,Netham Weir
-293204.769686181,6697303.4512554,5755,2015/02/22 04:15:00+00,0.164,Colliters Brook
-284399.352004795,6701468.19484754,5756,2015/02/22 08:00:00+00,0.516,Netham Weir
-284399.352004795,6701468.19484754,5757,2015/02/26 04:15:00+00,0.555,Netham Weir
-284252.393763688,6697912.39153731,5758,2016/04/05 05:00:00+01,0.122,Brislington
-293204.769686181,6697303.4512554,5759,2015/04/04 10:15:00+01,0.081,Colliters Brook
-284252.393763688,6697912.39153731,5760,2015/04/07 17:30:00+01,0.1,Brislington
-292299.699288219,6699323.02851977,5761,2015/05/01 05:15:00+01,0.961,Ashton Vale
-284252.393763688,6697912.39153731,5762,2015/05/07 05:15:00+01,0.119,Brislington
-284399.352004795,6701468.19484754,5763,2015/05/21 05:15:00+01,0.401,Netham Weir
-287945.67407325,6702017.94952149,5764,2016/08/13 05:00:00+01,0.066,Bristol Harbour Passage Street
-284252.393763688,6697912.39153731,5765,2016/04/27 17:00:00+01,0.092,Brislington
-285656.259471231,6704915.77537443,5766,2016/04/29 17:00:00+01,0.405,Eastville
-293204.769686181,6697303.4512554,5767,2015/06/12 05:15:00+01,-0.015,Colliters Brook
-293204.769686181,6697303.4512554,5768,2015/06/14 10:15:00+01,-0.003,Colliters Brook
-284252.393763688,6697912.39153731,5769,2015/12/24 05:00:00+00,0.197,Brislington
-284252.393763688,6697912.39153731,5770,2016/07/07 17:00:00+01,0.087,Brislington
-284252.393763688,6697912.39153731,5771,2016/09/11 05:00:00+01,0.1,Brislington
-292299.699288219,6699323.02851977,5772,2016/07/12 05:00:00+01,0.947,Ashton Vale
-287945.67407325,6702017.94952149,5773,2016/07/12 17:00:00+01,0.048,Bristol Harbour Passage Street
-292299.699288219,6699323.02851977,5774,2016/01/03 11:15:00+00,1.16,Ashton Vale
-285656.259471231,6704915.77537443,5775,2016/01/03 08:45:00+00,0.443,Eastville
-293204.769686181,6697303.4512554,5776,2016/01/03 10:45:00+00,0.469,Colliters Brook
-285656.259471231,6704915.77537443,5777,2016/07/14 05:00:00+01,0.372,Eastville
-284399.352004795,6701468.19484754,5778,2016/01/04 20:30:00+00,0.735,Netham Weir
-293204.769686181,6697303.4512554,5779,2015/11/01 04:15:00+00,0.06,Colliters Brook
-293204.769686181,6697303.4512554,5780,2015/11/08 22:30:00+00,0.17,Colliters Brook
-284399.352004795,6701468.19484754,5781,2015/11/10 13:45:00+00,0.399999999999999,Netham Weir
-287945.67407325,6702017.94952149,5782,2015/11/10 22:15:00+00,0.242,Bristol Harbour Passage Street
-292299.699288219,6699323.02851977,5783,2016/06/24 17:00:00+01,0.924,Ashton Vale
-292299.699288219,6699323.02851977,5784,2015/11/15 04:15:00+00,1,Ashton Vale
-292299.699288219,6699323.02851977,5785,2015/11/27 04:15:00+00,0.957,Ashton Vale
-284252.393763688,6697912.39153731,5786,2015/07/20 07:30:00+01,0.07,Brislington
-292299.699288219,6699323.02851977,5787,2016/05/15 05:00:00+01,0.964,Ashton Vale
-293204.769686181,6697303.4512554,5788,2016/05/17 05:00:00+01,0.031,Colliters Brook
-287945.67407325,6702017.94952149,5789,2016/10/08 05:00:00+01,0.046,Bristol Harbour Passage Street
-292299.699288219,6699323.02851977,5790,2016/05/19 05:00:00+01,0.944,Ashton Vale
-293204.769686181,6697303.4512554,5791,2016/08/20 17:00:00+01,-0.004,Colliters Brook
-293204.769686181,6697303.4512554,5792,2015/07/30 05:15:00+01,0.005,Colliters Brook
-284399.352004795,6701468.19484754,5793,2015/08/02 07:15:00+01,0.395,Netham Weir
-293204.769686181,6697303.4512554,5794,2015/08/03 18:45:00+01,-0.013,Colliters Brook
-285656.259471231,6704915.77537443,5795,2015/08/05 22:15:00+01,-2.5,Eastville
-284252.393763688,6697912.39153731,5796,2016/08/21 17:00:00+01,0.102,Brislington
-284252.393763688,6697912.39153731,5797,2015/11/28 04:15:00+00,0.122,Brislington
-293204.769686181,6697303.4512554,5798,2015/11/28 09:15:00+00,0.086,Colliters Brook
-285656.259471231,6704915.77537443,5799,2015/12/01 04:15:00+00,0.464,Eastville
-293204.769686181,6697303.4512554,5800,2016/06/29 17:00:00+01,0.041,Colliters Brook
-293204.769686181,6697303.4512554,5801,2016/09/08 10:00:00+01,-0.005,Colliters Brook
-292299.699288219,6699323.02851977,5802,2016/10/11 05:00:00+01,0.931,Ashton Vale
-293204.769686181,6697303.4512554,5803,2015/07/03 05:15:00+01,-0.016,Colliters Brook
-292299.699288219,6699323.02851977,5804,2016/05/01 17:00:00+01,0.942,Ashton Vale
-293204.769686181,6697303.4512554,5805,2016/05/11 19:30:00+01,0.46,Colliters Brook
-293204.769686181,6697303.4512554,5806,2015/07/08 10:15:00+01,0.002,Colliters Brook
-293204.769686181,6697303.4512554,5807,2015/07/12 10:15:00+01,-0.017,Colliters Brook
-292299.699288219,6699323.02851977,5808,2016/07/11 17:00:00+01,0.976,Ashton Vale
-293204.769686181,6697303.4512554,5809,2015/12/31 09:00:00+00,0.444,Colliters Brook
-284252.393763688,6697912.39153731,5810,2016/01/01 04:00:00+00,0.203,Brislington
-284252.393763688,6697912.39153731,5811,2016/10/06 06:00:00+01,0.102,Brislington
-285656.259471231,6704915.77537443,5812,2016/10/06 07:45:00+01,0.305,Eastville
-292299.699288219,6699323.02851977,5813,2016/07/14 17:00:00+01,0.908,Ashton Vale
-292299.699288219,6699323.02851977,5814,2016/01/17 21:00:00+00,0.98,Ashton Vale
-285656.259471231,6704915.77537443,5815,2016/09/14 17:00:00+01,0.34,Eastville
-284252.393763688,6697912.39153731,5816,2016/09/15 05:00:00+01,0.077,Brislington
-293204.769686181,6697303.4512554,5817,2016/07/16 17:00:00+01,0.009,Colliters Brook
-284399.352004795,6701468.19484754,5818,2016/07/18 17:00:00+01,0.338,Netham Weir
-285656.259471231,6704915.77537443,5819,2016/07/20 05:00:00+01,0.313,Eastville
-285656.259471231,6704915.77537443,5820,2016/07/22 21:15:00+01,0.315,Eastville
-293204.769686181,6697303.4512554,5821,2016/01/24 09:00:00+00,0.233,Colliters Brook
-292299.699288219,6699323.02851977,5822,2016/01/26 04:00:00+00,0.976,Ashton Vale
-284399.352004795,6701468.19484754,5823,2016/12/03 16:00:00+00,0.442,Netham Weir
-292299.699288219,6699323.02851977,5824,2016/12/10 04:00:00+00,0.962,Ashton Vale
-287945.67407325,6702017.94952149,5825,2016/12/11 04:00:00+00,0.117,Bristol Harbour Passage Street
-287945.67407325,6702017.94952149,5826,2016/12/13 16:00:00+00,0.042,Bristol Harbour Passage Street
-284399.352004795,6701468.19484754,5827,2016/12/14 04:00:00+00,0.468,Netham Weir
-293204.769686181,6697303.4512554,5828,2016/12/17 16:00:00+00,0.377,Colliters Brook
-284252.393763688,6697912.39153731,5829,2016/12/22 05:00:00+00,0.107,Brislington
-293204.769686181,6697303.4512554,5830,2016/12/22 16:00:00+00,0.283,Colliters Brook
-287945.67407325,6702017.94952149,5831,2015/10/27 04:15:00+00,0.149,Bristol Harbour Passage Street
-293204.769686181,6697303.4512554,5832,2015/10/29 04:15:00+00,0.014,Colliters Brook
-285656.259471231,6704915.77537443,5833,2015/10/29 17:30:00+00,0.361,Eastville
-284399.352004795,6701468.19484754,5834,2016/06/21 17:00:00+01,0.451,Netham Weir
-284252.393763688,6697912.39153731,5835,2016/06/22 05:00:00+01,0.089,Brislington
-285656.259471231,6704915.77537443,5836,2016/06/23 05:00:00+01,0.404,Eastville
-287945.67407325,6702017.94952149,5837,2015/11/05 22:15:00+00,0.198,Bristol Harbour Passage Street
-284399.352004795,6701468.19484754,5838,2015/11/06 23:00:00+00,0.509,Netham Weir
-284252.393763688,6697912.39153731,5839,2015/11/07 11:00:00+00,0.293,Brislington
-285656.259471231,6704915.77537443,5840,2015/11/08 04:15:00+00,0.422,Eastville
-284399.352004795,6701468.19484754,5841,2015/11/10 04:15:00+00,0.519,Netham Weir
-292299.699288219,6699323.02851977,5842,2015/11/12 10:15:00+00,0.954,Ashton Vale
-285656.259471231,6704915.77537443,5843,2016/09/03 05:00:00+01,0.311999999999999,Eastville
-292299.699288219,6699323.02851977,5844,2015/11/15 19:00:00+00,0.968,Ashton Vale
-285656.259471231,6704915.77537443,5845,2015/11/19 04:15:00+00,0.685,Eastville
-292299.699288219,6699323.02851977,5846,2016/09/04 22:45:00+01,0.942,Ashton Vale
-285656.259471231,6704915.77537443,5847,2016/09/04 22:45:00+01,0.382,Eastville
-285656.259471231,6704915.77537443,5848,2016/09/05 09:45:00+01,0.399,Eastville
-284399.352004795,6701468.19484754,5849,2016/06/26 17:00:00+01,0.471,Netham Weir
-293204.769686181,6697303.4512554,5850,2015/11/25 09:15:00+00,0.129,Colliters Brook
-293204.769686181,6697303.4512554,5851,2016/06/27 10:00:00+01,0.028,Colliters Brook
-293204.769686181,6697303.4512554,5852,2016/10/02 05:00:00+01,0,Colliters Brook
-293204.769686181,6697303.4512554,5853,2015/12/03 09:00:00+00,0.237,Colliters Brook
-292299.699288219,6699323.02851977,5854,2016/06/28 17:00:00+01,0.941,Ashton Vale
-285656.259471231,6704915.77537443,5855,2015/12/15 04:00:00+00,0.348,Eastville
-287945.67407325,6702017.94952149,5856,2016/07/01 17:00:00+01,0.058,Bristol Harbour Passage Street
-285656.259471231,6704915.77537443,5857,2015/12/10 16:15:00+00,0.318,Eastville
-287945.67407325,6702017.94952149,5858,2016/09/09 05:00:00+01,0.065,Bristol Harbour Passage Street
-285656.259471231,6704915.77537443,5859,2016/09/09 05:00:00+01,0.333,Eastville
-284399.352004795,6701468.19484754,5860,2015/12/14 15:15:00+00,0.542,Netham Weir
-287945.67407325,6702017.94952149,5861,2015/12/16 04:00:00+00,0.311,Bristol Harbour Passage Street
-284252.393763688,6697912.39153731,5862,2016/09/10 05:00:00+01,0.374,Brislington
-292299.699288219,6699323.02851977,5863,2015/12/23 04:45:00+00,1.774,Ashton Vale
-292299.699288219,6699323.02851977,5864,2015/12/25 04:00:00+00,1.056,Ashton Vale
-293204.769686181,6697303.4512554,5865,2015/10/02 23:30:00+01,0.008,Colliters Brook
-285656.259471231,6704915.77537443,5866,2015/10/03 05:15:00+01,0.287,Eastville
-284252.393763688,6697912.39153731,5867,2015/10/04 05:15:00+01,0.079,Brislington
-293204.769686181,6697303.4512554,5868,2016/06/13 17:00:00+01,0.017,Colliters Brook
-293204.769686181,6697303.4512554,5869,2016/06/15 20:45:00+01,0.008,Colliters Brook
-293204.769686181,6697303.4512554,5870,2016/10/13 05:00:00+01,-0.002,Colliters Brook
-284399.352004795,6701468.19484754,5871,2015/10/18 05:15:00+01,0.41,Netham Weir
-292299.699288219,6699323.02851977,5872,2016/09/01 17:00:00+01,0.908,Ashton Vale
-284252.393763688,6697912.39153731,5873,2017/05/10 05:00:00+01,0.061,Brislington
-293204.769686181,6697303.4512554,5874,2017/05/23 10:00:00+01,0.004,Colliters Brook
-292299.699288219,6699323.02851977,5875,2017/05/30 22:45:00+01,0.945,Ashton Vale
-293204.769686181,6697303.4512554,5876,2015/12/09 09:00:00+00,0.183,Colliters Brook
-293204.769686181,6697303.4512554,5877,2016/10/02 17:00:00+01,-0.005,Colliters Brook
-284399.352004795,6701468.19484754,5878,2016/07/04 17:00:00+01,0.428,Netham Weir
-292299.699288219,6699323.02851977,5879,2016/09/10 05:00:00+01,0.989,Ashton Vale
-284399.352004795,6701468.19484754,5880,2015/12/19 04:00:00+00,0.533,Netham Weir
-284252.393763688,6697912.39153731,5881,2016/05/04 05:00:00+01,0.087,Brislington
-284252.393763688,6697912.39153731,5882,2016/08/17 19:45:00+01,0.065,Brislington
-292299.699288219,6699323.02851977,5883,2016/08/17 19:45:00+01,0.906,Ashton Vale
-293204.769686181,6697303.4512554,5884,2015/06/29 05:15:00+01,-0.02,Colliters Brook
-293204.769686181,6697303.4512554,5885,2015/07/05 05:15:00+01,-0.017,Colliters Brook
-285656.259471231,6704915.77537443,5886,2016/08/18 06:30:00+01,0.283,Eastville
-293204.769686181,6697303.4512554,5887,2015/07/06 05:15:00+01,-0.021,Colliters Brook
-293204.769686181,6697303.4512554,5888,2016/05/06 05:00:00+01,0.023,Colliters Brook
-293204.769686181,6697303.4512554,5889,2015/06/26 10:15:00+01,-0.023,Colliters Brook
-284399.352004795,6701468.19484754,5890,2016/05/06 05:00:00+01,0.45,Netham Weir
-293204.769686181,6697303.4512554,5891,2016/05/11 05:00:00+01,0.081,Colliters Brook
-285656.259471231,6704915.77537443,5892,2016/10/07 17:00:00+01,0.295,Eastville
-287945.67407325,6702017.94952149,5893,2015/10/06 05:15:00+01,0.176,Bristol Harbour Passage Street
-292299.699288219,6699323.02851977,5894,2015/10/10 05:15:00+01,0.942,Ashton Vale
-292299.699288219,6699323.02851977,5895,2015/10/11 05:15:00+01,0.946,Ashton Vale
-293204.769686181,6697303.4512554,5896,2016/06/19 10:00:00+01,0.008,Colliters Brook
-292299.699288219,6699323.02851977,5897,2015/10/25 04:15:00+00,0.942,Ashton Vale
-284399.352004795,6701468.19484754,5898,2015/10/27 04:15:00+00,0.424,Netham Weir
-287945.67407325,6702017.94952149,5899,2016/06/20 05:15:00+01,0.09,Bristol Harbour Passage Street
-287945.67407325,6702017.94952149,5900,2016/06/20 08:30:00+01,0.111,Bristol Harbour Passage Street
-285656.259471231,6704915.77537443,5901,2017/01/07 16:00:00+00,7.868,Eastville
-293204.769686181,6697303.4512554,5902,2017/01/11 09:00:00+00,0.356,Colliters Brook
-284252.393763688,6697912.39153731,5903,2017/01/16 16:00:00+00,0.175,Brislington
-293204.769686181,6697303.4512554,5904,2017/01/18 16:00:00+00,0.248,Colliters Brook
-284252.393763688,6697912.39153731,5905,2017/02/01 22:30:00+00,0.214,Brislington
-284399.352004795,6701468.19484754,5906,2017/01/31 11:15:00+00,0.669,Netham Weir
