X,Y,FID,datetime,siteid,tc_cfu,ec_cfu,tc_mpn,ec_mpn,p_ecc_cfu,fs_cfu,temp,ph,cond,do,dopc,phosphate_,salinity,clost_perf,ammonium_n,turb,ammonium_1,nitrite,nitrate,fcoliforms,bod,cod,sussolids,id,sitename,river,total_coli,total_ecol
-290295.4778,6701170.247,127,2019/07/16 10:22:00+01,d2,1800,500,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10527,S.S. Great Britain,Floating Harbour,1800,500
-288531.5121,6701217.017,128,2019/07/16 10:45:00+01,d18,1300,420,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10532,Redcliffe Bridge,Floating Harbour,1300,420
-289036.1314,6701008.409,129,2019/07/23 09:47:00+01,d5,3000,1000,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10537,Prince Street Bridge,Floating Harbour,3000,1000
-291293.9654,6700743.108,130,2019/07/30 09:30:00+01,d1,1000,140,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10539,Baltic Wharf,Floating Harbour,1000,140
-289186.4951,6701627.563,131,2019/08/06 10:30:00+01,d4,2000,100,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10544,St Augustines Reach,Floating Harbour,2000,100
-289036.1314,6701008.409,132,2019/08/06 10:05:00+01,d5,2000,1100,0,0,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10545,Prince Street Bridge,Floating Harbour,2000,1100
-290295.4778,6701170.247,133,2019/08/20 10:56:00+01,d2,0,0,0,0,0,0,17.8,7.7,809,8.56,0,0,0.4,0,0,0,0,0,0,0,0,0,0,10549,S.S. Great Britain,Floating Harbour,0,0
-288457.3322,6701943.483,134,2019/08/20 12:05:00+01,d9,0,0,0,0,0,0,16.9,7.86,617,9.67,0,0,0.3,0,0,0,0,0,0,0,0,0,0,10555,Bristol Bridge,Floating Harbour,0,0
-288531.5121,6701217.017,135,2019/08/20 11:18:00+01,d18,6300,1400,0,0,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10577,Redcliffe Bridge,Floating Harbour,6300,1400
-289036.1314,6701008.409,136,2019/08/27 09:40:00+01,d5,1700,600,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10583,Prince Street Bridge,Floating Harbour,1700,600
-289186.4951,6701627.563,137,2019/09/24 12:31:00+01,d4,0,0,0,0,0,0,0,0,0,0,87.3,0,0,0,0,0,0,0,0,0,0,0,0,10597,St Augustines Reach,Floating Harbour,0,0
-284389.19,6701650.563,138,2019/09/24 13:05:00+01,d99,0,0,0,0,0,0,0,0,0,0,107.3,0,0,0,0,0,0,0,0,0,0,0,0,10602,Netham Lock,Feeder Canal,0,0
-291293.9654,6700743.108,139,2019/09/10 09:40:00+01,d1,1300,500,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10607,Baltic Wharf,Floating Harbour,1300,500
-289036.1314,6701008.409,140,2019/10/01 09:55:00+01,d5,28500,6500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10625,Prince Street Bridge,Floating Harbour,28500,6500
-291293.9654,6700743.108,141,2019/10/08 09:30:00+01,d1,14200,1730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10626,Baltic Wharf,Floating Harbour,14200,1730
-289036.1314,6701008.409,142,2019/10/22 11:40:00+01,d5,4870,1090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10635,Prince Street Bridge,Floating Harbour,4870,1090
-289186.4951,6701627.563,143,2018/11/13 10:33:59+00,d4,0,0,0,0,0,0,9.6,7.81,751,9.59,0,0,0.37,0,0,0,0,0,0,0,0,0,0,10648,St Augustines Reach,Floating Harbour,0,0
-288531.5121,6701217.017,144,2018/11/13 10:44:46+00,d18,0,0,0,0,0,0,9.6,7.87,618,10.34,0,0,0.3,0,0,0,0,0,0,0,0,0,0,10650,Redcliffe Bridge,Floating Harbour,0,0
-289038.5489,6699277.007,145,2018/11/20 10:50:41+00,r7a,0,0,0,0,0,0,8.1,7.65,960,6.12,0,0,0.48,0,0,0,0,0,0,0,0,0,0,10655,Cotswold Road,Malago,0,0
-287282.373,6703047.902,146,2018/11/20 12:19:05+00,r14a,0,0,0,0,0,0,7.8,8.06,841,9.76,0,0,0.41,0,0,0,0,0,0,0,0,0,0,10658,Wade Street,Frome,0,0
-284389.19,6701650.563,147,2018/12/11 09:46:10+00,d99,0,0,0,0,0,0,8.6,7.68,644,11.71,0,0,0.31,0,0,0,0,0,0,0,0,0,0,10666,Netham Lock,Feeder Canal,0,0
-288089.3701,6702158.398,148,2018/12/11 09:59:12+00,d32,0,0,0,0,0,0,8.6,8.34,593,11.08,0,0,0.29,0,0,0,0,0,0,0,0,0,0,10667,Castle tunnel,Floating Harbour,0,0
-284389.19,6701650.563,149,2019/02/19 11:00:41+00,d99,0,0,0,0,0,0,8.2,8.35,684,1.31,0,0,0.33,0,0,0,0,0,0,0,0,0,0,10683,Netham Lock,Feeder Canal,0,0
-291720.9616,6700950.118,150,2019/03/19 09:53:06+00,d13,0,0,0,0,0,0,9.3,7.72,650,0.6,0,0,0.32,0,0,0,0,0,0,0,0,0,0,10685,Cumberland Basin (centre),Floating Harbour,0,0
-290295.4778,6701170.247,151,2019/03/19 09:59:28+00,d2,0,0,0,0,0,0,9.3,7.76,637,0.57,0,0,0.31,0,0,0,0,0,0,0,0,0,0,10686,S.S. Great Britain,Floating Harbour,0,0
-289036.1314,6701008.409,152,2019/03/19 10:12:15+00,d5,0,0,0,0,0,0,8.9,7.83,633,0.47,0,0,0.31,0,0,0,0,0,0,0,0,0,0,10688,Prince Street Bridge,Floating Harbour,0,0
-291293.9654,6700743.108,153,2019/07/16 10:09:19+01,d1,0,0,0,0,0,0,21.9,8.05,1090,6.62,0,0,0.54,0,0,0,0,0,0,0,0,0,0,10702,Baltic Wharf,Floating Harbour,0,0
-291293.9654,6700743.108,154,2019/08/20 10:45:51+01,d1,0,0,0,0,0,0,17.9,7.56,988,8.92,0,0,0.49,0,0,0,0,0,0,0,0,0,0,10711,Baltic Wharf,Floating Harbour,0,0
-291720.9616,6700950.118,155,2019/08/20 10:49:53+01,d13,0,0,0,0,0,0,18,7.63,1092,8.71,0,0,0.54,0,0,0,0,0,0,0,0,0,0,10712,Cumberland Basin (centre),Floating Harbour,0,0
-288531.5121,6701217.017,156,2019/08/20 11:21:04+01,d18,0,0,0,0,0,0,17.3,7.77,617,8.84,0,0,0.3,0,0,0,0,0,0,0,0,0,0,10717,Redcliffe Bridge,Floating Harbour,0,0
-291293.9654,6700743.108,157,2019/09/24 12:19:25+01,d1,0,0,0,0,0,0,16.8,7.42,1223,9.02,0,0,0.61,0,0,0,0,0,0,0,0,0,0,10722,Baltic Wharf,Floating Harbour,0,0
-289036.1314,6701008.409,158,2019/09/24 12:35:54+01,d5,0,0,0,0,0,0,16.2,7.69,752,9.63,0,0,0.37,0,0,0,0,0,0,0,0,0,0,10725,Prince Street Bridge,Floating Harbour,0,0
-288457.3322,6701943.483,159,2019/10/22 11:55:23+01,d9,0,0,0,0,0,0,10.9,7.73,647,11.48,0,0,0.32,0,0,0,0,0,0,0,0,0,0,10737,Bristol Bridge,Floating Harbour,0,0
-288089.3701,6702158.398,160,2019/10/22 11:58:00+01,d32,0,0,0,0,0,0,0,0,0,0,104.1,0,0,0,0,0,0,0,0,0,0,0,0,10747,Castle tunnel,Floating Harbour,0,0
-289186.4951,6701627.563,161,2019/11/05 09:35:00+00,d4,12400,2750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10754,St Augustines Reach,Floating Harbour,12400,2750
-289186.4951,6701627.563,162,2019/11/07 09:17:00+00,d4,1420,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10758,St Augustines Reach,Floating Harbour,1420,250
-291293.9654,6700743.108,163,2018/11/13 10:09:58+00,d1,0,0,0,0,0,0,9.6,7.64,1075,9.71,0,0,0.54,0,0,0,0,0,0,0,0,0,0,10775,Baltic Wharf,Floating Harbour,0,0
-287282.373,6703047.902,164,2018/11/20 12:19:05+00,r14a,0,0,0,0,0,0,7.8,8.06,841,9.76,0,0,0.41,0,0,0,0,0,0,0,0,0,0,10788,Wade Street,Frome,0,0
-284290.0319,6696286.375,165,2018/12/04 10:35:50+00,r8,0,0,0,0,0,0,8.8,7.8,492.6,12.17,0,0,0.24,0,0,0,0,0,0,0,0,0,0,10791,Lynet Way,Brislington Brook,0,0
-291720.9616,6700950.118,166,2018/12/11 10:48:28+00,d13,0,0,0,0,0,0,8.8,7.73,779,9.79,0,0,0.38,0,0,0,0,0,0,0,0,0,0,10803,Cumberland Basin (centre),Floating Harbour,0,0
-291293.9654,6700743.108,167,2019/02/19 09:54:35+00,d1,0,0,0,0,0,0,7.5,7.81,706,14.11,0,0,0.35,0,0,0,0,0,0,0,0,0,0,10805,Baltic Wharf,Floating Harbour,0,0
-289186.4951,6701627.563,168,2019/02/19 10:18:22+00,d4,0,0,0,0,0,0,7.5,8.1,668,2.39,0,0,0.33,0,0,0,0,0,0,0,0,0,0,10808,St Augustines Reach,Floating Harbour,0,0
-284389.19,6701650.563,169,2019/02/19 11:00:41+00,d99,0,0,0,0,0,0,8.2,8.35,684,1.31,0,0,0.33,0,0,0,0,0,0,0,0,0,0,10813,Netham Lock,Feeder Canal,0,0
-290295.4778,6701170.247,170,2019/03/19 09:59:28+00,d2,0,0,0,0,0,0,9.3,7.76,637,0.57,0,0,0.31,0,0,0,0,0,0,0,0,0,0,10816,S.S. Great Britain,Floating Harbour,0,0
-288531.5121,6701217.017,171,2019/03/19 10:16:19+00,d18,0,0,0,0,0,0,8.9,7.88,618,0.44,0,0,0.3,0,0,0,0,0,0,0,0,0,0,10819,Redcliffe Bridge,Floating Harbour,0,0
-284389.19,6701650.563,172,2019/04/23 11:15:31+01,d99,0,0,0,0,0,0,14.3,9.79,682,0.4,0,0,0.33,0,0,0,0,0,0,0,0,0,0,10825,Netham Lock,Feeder Canal,0,0
-291293.9654,6700743.108,173,2019/08/20 10:45:51+01,d1,0,0,0,0,0,0,17.9,7.56,988,8.92,0,0,0.49,0,0,0,0,0,0,0,0,0,0,10841,Baltic Wharf,Floating Harbour,0,0
-284389.19,6701650.563,174,2019/08/20 11:47:16+01,d99,0,0,0,0,0,0,17.1,7.88,577,9.11,0,0,0.28,0,0,0,0,0,0,0,0,0,0,10849,Netham Lock,Feeder Canal,0,0
-291293.9654,6700743.108,175,2019/11/12 11:03:11+00,d1,0,0,0,0,0,0,7.9,7.52,690,13.48,0,0,0.34,0,0,0,0,0,0,0,0,0,0,10870,Baltic Wharf,Floating Harbour,0,0
-288880.7851,6700758.212,176,2019/11/12 11:30:00+00,d6,0,0,0,0,0,0,8,7.68,648,13.49,0,0,0.32,0,0,0,0,0,0,0,0,0,0,10877,Bathurst Basin,Floating Harbour,0,0
-289036.1314,6701008.409,177,2019/11/12 11:23:00+00,d5,0,0,0,0,0,0,0,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,10884,Prince Street Bridge,Floating Harbour,0,0
-288880.7851,6700758.212,178,2019/11/12 11:30:00+00,d6,0,0,0,0,0,0,0,0,0,0,114.3,0,0,0,0,0,0,0,0,0,0,0,0,10885,Bathurst Basin,Floating Harbour,0,0
-288089.3701,6702158.398,179,2019/11/12 11:44:00+00,d32,0,0,0,0,0,0,0,0,0,0,114.6,0,0,0,0,0,0,0,0,0,0,0,0,10888,Castle tunnel,Floating Harbour,0,0
-291293.9654,6700743.108,180,2020/01/07 10:15:00+00,d1,9330,2560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10917,Baltic Wharf,Floating Harbour,9330,2560
-288089.3701,6702158.398,181,2020/01/21 11:17:00+00,d32,7940,3270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10933,Castle tunnel,Floating Harbour,7940,3270
-289186.4951,6701627.563,182,2020/01/21 10:51:00+00,d4,0,0,0,0,0,0,6.5,7.51,588,11.22,0,0,0.29,0,0,0,0,0,0,0,0,0,0,10936,St Augustines Reach,Floating Harbour,0,0
-288880.7851,6700758.212,183,2020/01/21 11:00:00+00,d6,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,10947,Bathurst Basin,Floating Harbour,0,0
-289036.1314,6701008.409,184,2020/01/28 10:06:00+00,d5,7270,2590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10954,Prince Street Bridge,Floating Harbour,7270,2590
-289036.1314,6701008.409,185,2020/02/04 10:00:00+00,d5,3990,1350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10958,Prince Street Bridge,Floating Harbour,3990,1350
-289036.1314,6701008.409,186,2020/02/11 10:10:00+00,d5,8330,4640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10963,Prince Street Bridge,Floating Harbour,8330,4640
-288531.5121,6701217.017,187,2020/02/18 10:07:00+00,d18,22800,8600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10969,Redcliffe Bridge,Floating Harbour,22800,8600
-288089.3701,6702158.398,188,2020/03/03 11:07:00+00,d32,22500,8600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10981,Castle tunnel,Floating Harbour,22500,8600
-289036.1314,6701008.409,189,2020/03/10 10:45:00+00,d5,3640,1190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10990,Prince Street Bridge,Floating Harbour,3640,1190
-288880.7851,6700758.212,190,2020/03/03 10:57:00+00,d6,0,0,0,0,0,0,0,0,0,0,78.7,0,0,0,0,0,0,0,0,0,0,0,0,11005,Bathurst Basin,Floating Harbour,0,0
-288089.3701,6702158.398,191,2020/07/21 11:46:00+01,d32,1800,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11022,Castle tunnel,Floating Harbour,1800,380
-289186.4951,6701627.563,192,2020/07/21 11:27:57+01,d4,0,0,0,0,0,0,19.2,7.45,809,6.59,0,0,0.4,0,0,0,0,0,0,0,0,0,0,11032,St Augustines Reach,Floating Harbour,0,0
-289036.1314,6701008.409,193,2020/07/21 11:32:49+01,d5,0,0,0,0,0,0,19.3,7.53,761,6.78,0,0,0.37,0,0,0,0,0,0,0,0,0,0,11033,Prince Street Bridge,Floating Harbour,0,0
-288089.3701,6702158.398,194,2020/07/21 11:46:36+01,d32,0,0,0,0,0,0,18.5,7.61,741,6.42,0,0,0.36,0,0,0,0,0,0,0,0,0,0,11036,Castle tunnel,Floating Harbour,0,0
-290295.4778,6701170.247,195,2020/07/21 11:16:00+01,d2,0,0,0,0,0,0,0,0,0,0,68.1,0,0,0,0,0,0,0,0,0,0,0,0,11040,S.S. Great Britain,Floating Harbour,0,0
-289186.4951,6701627.563,196,2020/07/21 11:27:00+01,d4,0,0,0,0,0,0,0,0,0,0,71.4,0,0,0,0,0,0,0,0,0,0,0,0,11041,St Augustines Reach,Floating Harbour,0,0
-288531.5121,6701217.017,197,2020/07/28 10:20:00+01,d18,4300,1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11049,Redcliffe Bridge,Floating Harbour,4300,1700
-288531.5121,6701217.017,198,2020/08/18 12:00:00+01,d18,2400,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11064,Redcliffe Bridge,Floating Harbour,2400,1300
-289036.1314,6701008.409,199,2020/08/26 11:15:00+01,d5,16000,4300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11067,Prince Street Bridge,Floating Harbour,16000,4300
-291720.9616,6700950.118,200,2020/09/01 11:28:00+01,d13,0,0,0,0,0,0,16.7,7.13,823,6.18,0,0,0.41,0,0,0,0,0,0,0,0,0,0,11079,Cumberland Basin (centre),Floating Harbour,0,0
-290295.4778,6701170.247,201,2020/09/01 11:36:00+01,d2,0,0,0,0,0,0,16.6,7.26,768,6.1,0,0,0.38,0,0,0,0,0,0,0,0,0,0,11080,S.S. Great Britain,Floating Harbour,0,0
-284389.19,6701650.563,202,2020/09/01 12:30:00+01,d99,0,0,0,0,0,0,0,0,0,0,70.9,0,0,0,0,0,0,0,0,0,0,0,0,11095,Netham Lock,Feeder Canal,0,0
-291293.9654,6700743.108,203,2020/09/01 11:00:00+01,d1,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0.3,0,0.230769231,0,0,0,0,0,0,11096,Baltic Wharf,Floating Harbour,0,0
-289186.4951,6701627.563,204,2020/09/08 10:25:00+01,d4,260,10,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11101,St Augustines Reach,Floating Harbour,260,10
-289036.1314,6701008.409,205,2020/11/10 10:00:00+00,d5,5040,1460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11136,Prince Street Bridge,Floating Harbour,5040,1460
-288531.5121,6701217.017,206,2020/11/17 10:15:00+00,d18,30500,7400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11143,Redcliffe Bridge,Floating Harbour,30500,7400
-291720.9616,6700950.118,207,2020/12/08 10:20:00+00,d13,11900,3640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11166,Cumberland Basin (centre),Floating Harbour,11900,3640
-289036.1314,6701008.409,208,2020/12/08 10:41:03+00,d5,0,0,0,0,0,0,5.8,7.94,512,18.17,0,0,0.25,0,0,0,0,0,0,0,0,0,0,11191,Prince Street Bridge,Floating Harbour,0,0
-288457.3322,6701943.483,209,2020/12/08 10:50:50+00,d9,0,0,0,0,0,0,5.8,7.96,511,18.57,0,0,0.25,0,0,0,0,0,0,0,0,0,0,11193,Bristol Bridge,Floating Harbour,0,0
-288531.5121,6701217.017,210,2021/01/12 09:00:00+00,d18,2720,906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11215,Redcliffe Bridge,Floating Harbour,2720,906
-289036.1314,6701008.409,211,2021/02/09 10:15:00+00,d5,4880,1320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11232,Prince Street Bridge,Floating Harbour,4880,1320
-291293.9654,6700743.108,212,2021/02/16 10:33:00+00,d1,836,393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11233,Baltic Wharf,Floating Harbour,836,393
-288531.5121,6701217.017,213,2021/02/02 11:45:00+00,d18,10800,4570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11244,Redcliffe Bridge,Floating Harbour,10800,4570
-288531.5121,6701217.017,214,2021/02/23 09:46:00+00,d18,2990,1720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11247,Redcliffe Bridge,Floating Harbour,2990,1720
-291293.9654,6700743.108,215,2021/02/16 10:33:00+00,d1,0,0,0,0,0,0,0,0,0,0,138.4,0,0,0,0,0,0,0,0,0,0,0,0,11261,Baltic Wharf,Floating Harbour,0,0
-289186.4951,6701627.563,216,2021/02/16 10:48:00+00,d4,0,0,0,0,0,0,0,0,0,0,126.2,0,0,0,0,0,0,0,0,0,0,0,0,11263,St Augustines Reach,Floating Harbour,0,0
-289036.1314,6701008.409,217,2021/02/16 10:53:00+00,d5,0,0,0,0,0,0,0,0,0,0,124.3,0,0,0,0,0,0,0,0,0,0,0,0,11264,Prince Street Bridge,Floating Harbour,0,0
-291720.9616,6700950.118,218,2021/03/09 09:45:00+00,d13,988,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11275,Cumberland Basin (centre),Floating Harbour,988,262
-288457.3322,6701943.483,219,2021/03/09 10:25:50+00,d9,0,0,0,0,0,0,7.4,7.42,680,17.74,0,0,0.33,0,0,0,0,0,0,0,0,0,0,11278,Bristol Bridge,Floating Harbour,0,0
-288089.3701,6702158.398,220,2021/03/09 11:03:49+00,d32,0,0,0,0,0,0,6.5,8,670,16.28,0,0,0.33,0,0,0,0,0,0,0,0,0,0,11286,Castle tunnel,Floating Harbour,0,0
-289036.1314,6701008.409,221,2021/04/06 09:55:00+01,d5,393,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11309,Prince Street Bridge,Floating Harbour,393,134
-291293.9654,6700743.108,222,2021/04/13 10:55:00+01,d1,112,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11311,Baltic Wharf,Floating Harbour,112,18
-288457.3322,6701943.483,223,2021/04/13 11:41:00+01,d9,384,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11316,Bristol Bridge,Floating Harbour,384,97
-289186.4951,6701627.563,224,2021/04/27 10:15:00+01,d4,7710,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11341,St Augustines Reach,Floating Harbour,7710,100
-291293.9654,6700743.108,225,2020/05/04 11:00:00+01,d1,1100,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11345,Baltic Wharf,Floating Harbour,1100,180
-289186.4951,6701627.563,226,2021/05/04 11:00:00+01,d4,17000,4900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11346,St Augustines Reach,Floating Harbour,17000,4900
-289186.4951,6701627.563,227,2021/05/18 10:05:00+01,d4,700,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11352,St Augustines Reach,Floating Harbour,700,190
-284389.19,6701650.563,228,2021/05/27 11:30:00+01,d99,2700,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11356,Netham Lock,Feeder Canal,2700,800
-291720.9616,6700950.118,229,2021/05/27 11:50:00+01,d13,800,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11364,Cumberland Basin (centre),Floating Harbour,800,200
-289036.1314,6701008.409,230,2021/06/16 11:25:00+01,d5,200,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11376,Prince Street Bridge,Floating Harbour,200,110
-288531.5121,6701217.017,231,2021/06/22 11:22:00+01,d18,1400,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11382,Redcliffe Bridge,Floating Harbour,1400,320
-289036.1314,6701008.409,232,2021/07/06 09:30:00+01,d5,2000,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11390,Prince Street Bridge,Floating Harbour,2000,500
-291293.9654,6700743.108,233,2021/07/06 09:30:00+01,d1,1500,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11393,Baltic Wharf,Floating Harbour,1500,400
-289186.4951,6701627.563,234,2021/07/13 09:30:00+01,d4,1400,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11395,St Augustines Reach,Floating Harbour,1400,500
-291293.9654,6700743.108,235,2021/07/13 10:30:00+01,d1,1000,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11396,Baltic Wharf,Floating Harbour,1000,200
-289036.1314,6701008.409,236,2021/07/20 10:58:00+01,d5,1100,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11402,Prince Street Bridge,Floating Harbour,1100,430
-289036.1314,6701008.409,237,2021/08/10 13:30:00+01,d5,2700,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11416,Prince Street Bridge,Floating Harbour,2700,1300
-289186.4951,6701627.563,238,2021/08/31 09:47:00+01,d4,3400,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11434,St Augustines Reach,Floating Harbour,3400,420
-291293.9654,6700743.108,239,2021/08/31 10:01:00+01,d1,700,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11435,Baltic Wharf,Floating Harbour,700,250
-288531.5121,6701217.017,240,2021/09/15 10:10:00+01,d18,2200,470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11441,Redcliffe Bridge,Floating Harbour,2200,470
-291720.9616,6700950.118,241,2021/09/29 10:13:00+01,d13,9600,2800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11453,Cumberland Basin (centre),Floating Harbour,9600,2800
-289186.4951,6701627.563,242,2021/10/05 09:38:00+01,d4,11900,2460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11460,St Augustines Reach,Floating Harbour,11900,2460
-291720.9616,6700950.118,243,2021/11/16 09:00:00+00,d13,2310,536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11496,Cumberland Basin (centre),Floating Harbour,2310,536
-289036.1314,6701008.409,244,2021/12/15 10:20:00+00,d5,4880,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11510,Prince Street Bridge,Floating Harbour,4880,332
-288531.5121,6701217.017,245,2021/12/21 09:59:00+00,d18,4410,740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11519,Redcliffe Bridge,Floating Harbour,4410,740
-289186.4951,6701627.563,246,2021/12/21 09:21:00+00,d4,1520,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11520,St Augustines Reach,Floating Harbour,1520,480
-288457.3322,6701943.483,247,2022/01/18 10:43:00+00,d9,2600,1080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11535,Bristol Bridge,Floating Harbour,2600,1080
-288089.3701,6702158.398,248,2022/01/18 10:59:00+00,d32,3450,749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11539,Castle tunnel,Floating Harbour,3450,749
-291720.9616,6700950.118,249,2022/02/15 11:45:00+00,d13,359,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11547,Cumberland Basin (centre),Floating Harbour,359,56
-290295.4778,6701170.247,250,2022/02/15 11:35:00+00,d2,823,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11550,S.S. Great Britain,Floating Harbour,823,288
-289186.4951,6701627.563,251,2022/02/08 10:10:00+00,d4,3450,780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11556,St Augustines Reach,Floating Harbour,3450,780
-291293.9654,6700743.108,252,2022/02/23 12:00:00+00,d1,121,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11564,Baltic Wharf,Floating Harbour,121,121
-291293.9654,6700743.108,253,2022/03/01 14:00:00+00,d1,2130,435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11572,Baltic Wharf,Floating Harbour,2130,435
-288531.5121,6701217.017,254,2022/03/15 08:55:00+00,d18,4080,970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11575,Redcliffe Bridge,Floating Harbour,4080,970
